"АРМ ""Ресурс"", Версия 4.9.5 build 17058 сборка от 2025-04-16";;;
;;;
Экспорт истории расхода счётчиков;;;
;;;
Выбранная начальная дата:;01.01.2025;;
25.09.2025 00:00:00;1;1,839;
25.09.2025 00:00:00;2;0,000;
25.09.2025 00:00:00;3;0,000;
25.09.2025 00:00:00;4;0,000;
26.09.2025 00:00:00;1;1,839;
26.09.2025 00:00:00;2;0,000;
26.09.2025 00:00:00;3;0,000;
26.09.2025 00:00:00;4;0,000;
27.09.2025 00:00:00;1;1,839;
27.09.2025 00:00:00;2;0,000;
27.09.2025 00:00:00;3;0,000;
27.09.2025 00:00:00;4;0,000;
28.09.2025 00:00:00;1;1,839;
28.09.2025 00:00:00;2;0,000;
28.09.2025 00:00:00;3;0,000;
28.09.2025 00:00:00;4;0,000;
29.09.2025 00:00:00;1;1,839;
29.09.2025 00:00:00;2;0,000;
29.09.2025 00:00:00;3;0,000;
29.09.2025 00:00:00;4;0,000;
30.09.2025 00:00:00;1;1,839;
30.09.2025 00:00:00;2;0,000;
30.09.2025 00:00:00;3;0,000;
30.09.2025 00:00:00;4;0,000;
01.10.2025 00:00:00;1;1,839;
01.10.2025 00:00:00;2;0,000;
01.10.2025 00:00:00;3;0,000;
01.10.2025 00:00:00;4;0,000;
02.10.2025 00:00:00;1;1,839;
02.10.2025 00:00:00;2;0,000;
02.10.2025 00:00:00;3;0,000;
02.10.2025 00:00:00;4;0,000;
03.10.2025 00:00:00;1;1,839;
03.10.2025 00:00:00;2;0,000;
03.10.2025 00:00:00;3;0,000;
03.10.2025 00:00:00;4;0,000;
04.10.2025 00:00:00;1;1,839;
04.10.2025 00:00:00;2;0,000;
04.10.2025 00:00:00;3;0,000;
04.10.2025 00:00:00;4;0,000;
05.10.2025 00:00:00;1;1,839;
05.10.2025 00:00:00;2;0,000;
05.10.2025 00:00:00;3;0,000;
05.10.2025 00:00:00;4;0,000;
06.10.2025 00:00:00;1;1,839;
06.10.2025 00:00:00;2;0,000;
06.10.2025 00:00:00;3;0,000;
06.10.2025 00:00:00;4;0,000;
07.10.2025 00:00:00;1;1,839;
07.10.2025 00:00:00;2;0,000;
07.10.2025 00:00:00;3;0,000;
07.10.2025 00:00:00;4;0,000;
08.10.2025 00:00:00;1;1,839;
08.10.2025 00:00:00;2;0,000;
08.10.2025 00:00:00;3;0,000;
08.10.2025 00:00:00;4;0,000;
09.10.2025 00:00:00;1;1,839;
09.10.2025 00:00:00;2;0,000;
09.10.2025 00:00:00;3;0,000;
09.10.2025 00:00:00;4;0,000;
10.10.2025 00:00:00;1;1,839;
10.10.2025 00:00:00;2;0,000;
10.10.2025 00:00:00;3;0,000;
10.10.2025 00:00:00;4;0,000;
11.10.2025 00:00:00;1;1,839;
11.10.2025 00:00:00;2;0,000;
11.10.2025 00:00:00;3;0,000;
11.10.2025 00:00:00;4;0,000;
12.10.2025 00:00:00;1;1,839;
12.10.2025 00:00:00;2;0,000;
12.10.2025 00:00:00;3;0,000;
12.10.2025 00:00:00;4;0,000;
13.10.2025 00:00:00;1;1,839;
13.10.2025 00:00:00;2;0,000;
13.10.2025 00:00:00;3;0,000;
13.10.2025 00:00:00;4;0,000;
14.10.2025 00:00:00;1;1,839;
14.10.2025 00:00:00;2;0,000;
14.10.2025 00:00:00;3;0,000;
14.10.2025 00:00:00;4;0,000;
15.10.2025 00:00:00;1;1,839;
15.10.2025 00:00:00;2;0,000;
15.10.2025 00:00:00;3;0,000;
15.10.2025 00:00:00;4;0,000;
23.10.2025 00:00:00;1;1,839;
23.10.2025 00:00:00;2;0,000;
23.10.2025 00:00:00;3;0,000;
23.10.2025 00:00:00;4;0,000;
24.10.2025 00:00:00;1;1,839;
24.10.2025 00:00:00;2;0,000;
24.10.2025 00:00:00;3;0,000;
24.10.2025 00:00:00;4;0,000;
25.10.2025 00:00:00;1;1,839;
25.10.2025 00:00:00;2;0,000;
25.10.2025 00:00:00;3;0,000;
25.10.2025 00:00:00;4;0,000;
26.10.2025 00:00:00;1;1,839;
26.10.2025 00:00:00;2;0,000;
26.10.2025 00:00:00;3;0,000;
26.10.2025 00:00:00;4;0,000;
27.10.2025 00:00:00;1;1,839;
27.10.2025 00:00:00;2;0,000;
27.10.2025 00:00:00;3;0,000;
27.10.2025 00:00:00;4;0,000;
28.10.2025 00:00:00;1;1,839;
28.10.2025 00:00:00;2;0,000;
28.10.2025 00:00:00;3;0,000;
28.10.2025 00:00:00;4;0,000;
29.10.2025 00:00:00;1;1,839;
29.10.2025 00:00:00;2;0,000;
29.10.2025 00:00:00;3;0,000;
29.10.2025 00:00:00;4;0,000;
30.10.2025 12:00:00;1;1,839;
30.10.2025 12:00:00;2;0,000;
30.10.2025 12:00:00;3;0,000;
30.10.2025 12:00:00;4;0,000;
31.10.2025 00:00:00;1;1,839;
31.10.2025 00:00:00;2;0,000;
31.10.2025 00:00:00;3;0,000;
31.10.2025 00:00:00;4;0,000;
01.11.2025 00:00:00;1;1,839;
01.11.2025 00:00:00;2;0,000;
01.11.2025 00:00:00;3;0,000;
01.11.2025 00:00:00;4;0,000;
02.11.2025 00:00:00;1;1,839;
02.11.2025 00:00:00;2;0,000;
02.11.2025 00:00:00;3;0,000;
02.11.2025 00:00:00;4;0,000;
03.11.2025 00:00:00;1;1,839;
03.11.2025 00:00:00;2;0,000;
03.11.2025 00:00:00;3;0,000;
03.11.2025 00:00:00;4;0,000;
04.11.2025 00:00:00;1;1,839;
04.11.2025 00:00:00;2;0,000;
04.11.2025 00:00:00;3;0,000;
04.11.2025 00:00:00;4;0,000;
05.11.2025 00:00:00;1;1,839;
05.11.2025 00:00:00;2;0,000;
05.11.2025 00:00:00;3;0,000;
05.11.2025 00:00:00;4;0,000;
06.11.2025 00:00:00;1;1,839;
06.11.2025 00:00:00;2;0,000;
06.11.2025 00:00:00;3;0,000;
06.11.2025 00:00:00;4;0,000;
07.11.2025 00:00:00;1;1,839;
07.11.2025 00:00:00;2;0,000;
07.11.2025 00:00:00;3;0,000;
07.11.2025 00:00:00;4;0,000;
08.11.2025 00:00:00;1;1,878;
08.11.2025 00:00:00;2;0,000;
08.11.2025 00:00:00;3;0,000;
08.11.2025 00:00:00;4;0,000;
09.11.2025 00:00:00;1;1,878;
09.11.2025 00:00:00;2;0,000;
09.11.2025 00:00:00;3;0,000;
09.11.2025 00:00:00;4;0,000;
10.11.2025 00:00:00;1;1,878;
10.11.2025 00:00:00;2;0,000;
10.11.2025 00:00:00;3;0,000;
10.11.2025 00:00:00;4;0,000;
11.11.2025 00:00:00;1;1,878;
11.11.2025 00:00:00;2;0,000;
11.11.2025 00:00:00;3;0,000;
11.11.2025 00:00:00;4;0,000;
13.11.2025 00:00:00;1;1,878;
13.11.2025 00:00:00;2;0,000;
13.11.2025 00:00:00;3;0,000;
13.11.2025 00:00:00;4;0,000;
14.11.2025 00:00:00;1;1,878;
14.11.2025 00:00:00;2;0,000;
14.11.2025 00:00:00;3;0,000;
14.11.2025 00:00:00;4;0,000;
15.11.2025 00:00:00;1;1,878;
15.11.2025 00:00:00;2;0,000;
15.11.2025 00:00:00;3;0,000;
15.11.2025 00:00:00;4;0,000;
16.11.2025 00:00:00;1;1,878;
16.11.2025 00:00:00;2;0,000;
16.11.2025 00:00:00;3;0,000;
16.11.2025 00:00:00;4;0,000;
17.11.2025 00:00:00;1;1,878;
17.11.2025 00:00:00;2;0,000;
17.11.2025 00:00:00;3;0,000;
17.11.2025 00:00:00;4;0,000;
18.11.2025 00:00:00;1;1,878;
18.11.2025 00:00:00;2;0,000;
18.11.2025 00:00:00;3;0,000;
18.11.2025 00:00:00;4;0,000;
19.11.2025 00:00:00;1;1,878;
19.11.2025 00:00:00;2;0,000;
19.11.2025 00:00:00;3;0,000;
19.11.2025 00:00:00;4;0,000;
20.11.2025 00:00:00;1;1,878;
20.11.2025 00:00:00;2;0,000;
20.11.2025 00:00:00;3;0,000;
20.11.2025 00:00:00;4;0,000;
21.11.2025 00:00:00;1;1,885;
21.11.2025 00:00:00;2;0,000;
21.11.2025 00:00:00;3;0,000;
21.11.2025 00:00:00;4;0,000;
22.11.2025 00:00:00;1;1,885;
22.11.2025 00:00:00;2;0,000;
22.11.2025 00:00:00;3;0,000;
22.11.2025 00:00:00;4;0,000;
23.11.2025 00:00:00;1;1,885;
23.11.2025 00:00:00;2;0,000;
23.11.2025 00:00:00;3;0,000;
23.11.2025 00:00:00;4;0,000;
24.11.2025 00:00:00;1;1,885;
24.11.2025 00:00:00;2;0,000;
24.11.2025 00:00:00;3;0,000;
24.11.2025 00:00:00;4;0,000;
25.11.2025 00:00:00;1;1,885;
25.11.2025 00:00:00;2;0,000;
25.11.2025 00:00:00;3;0,000;
25.11.2025 00:00:00;4;0,000;
26.11.2025 00:00:00;1;1,885;
26.11.2025 00:00:00;2;0,000;
26.11.2025 00:00:00;3;0,000;
26.11.2025 00:00:00;4;0,000;
02.12.2025 09:00:00;1;1,885;
02.12.2025 09:00:00;2;0,000;
02.12.2025 09:00:00;3;0,000;
02.12.2025 09:00:00;4;0,000;
03.12.2025 00:00:00;1;1,885;
03.12.2025 00:00:00;2;0,000;
03.12.2025 00:00:00;3;0,000;
03.12.2025 00:00:00;4;0,000;
04.12.2025 00:00:00;1;1,885;
04.12.2025 00:00:00;2;0,000;
04.12.2025 00:00:00;3;0,000;
04.12.2025 00:00:00;4;0,000;
05.12.2025 00:00:00;1;1,885;
05.12.2025 00:00:00;2;0,000;
05.12.2025 00:00:00;3;0,000;
05.12.2025 00:00:00;4;0,000;
06.12.2025 00:00:00;1;1,885;
06.12.2025 00:00:00;2;0,000;
06.12.2025 00:00:00;3;0,000;
06.12.2025 00:00:00;4;0,000;
07.12.2025 00:00:00;1;1,885;
07.12.2025 00:00:00;2;0,000;
07.12.2025 00:00:00;3;0,000;
07.12.2025 00:00:00;4;0,000;
08.12.2025 00:00:00;1;1,885;
08.12.2025 00:00:00;2;0,000;
08.12.2025 00:00:00;3;0,000;
08.12.2025 00:00:00;4;0,000;
09.12.2025 00:00:00;1;1,885;
09.12.2025 00:00:00;2;0,000;
09.12.2025 00:00:00;3;0,000;
09.12.2025 00:00:00;4;0,000;
10.12.2025 00:00:00;1;1,885;
10.12.2025 00:00:00;2;0,000;
10.12.2025 00:00:00;3;0,000;
10.12.2025 00:00:00;4;0,000;
11.12.2025 00:00:00;1;1,885;
11.12.2025 00:00:00;2;0,000;
11.12.2025 00:00:00;3;0,000;
11.12.2025 00:00:00;4;0,000;
12.12.2025 00:00:00;1;1,885;
12.12.2025 00:00:00;2;0,000;
12.12.2025 00:00:00;3;0,000;
12.12.2025 00:00:00;4;0,000;
13.12.2025 00:00:00;1;1,885;
13.12.2025 00:00:00;2;0,000;
13.12.2025 00:00:00;3;0,000;
13.12.2025 00:00:00;4;0,000;
14.12.2025 00:00:00;1;1,885;
14.12.2025 00:00:00;2;0,000;
14.12.2025 00:00:00;3;0,000;
14.12.2025 00:00:00;4;0,000;
15.12.2025 00:00:00;1;1,885;
15.12.2025 00:00:00;2;0,000;
15.12.2025 00:00:00;3;0,000;
15.12.2025 00:00:00;4;0,000;
16.12.2025 00:00:00;1;1,885;
16.12.2025 00:00:00;2;0,000;
16.12.2025 00:00:00;3;0,000;
16.12.2025 00:00:00;4;0,000;
17.12.2025 00:00:00;1;1,885;
17.12.2025 00:00:00;2;0,000;
17.12.2025 00:00:00;3;0,000;
17.12.2025 00:00:00;4;0,000;
18.12.2025 00:00:00;1;1,885;
18.12.2025 00:00:00;2;0,000;
18.12.2025 00:00:00;3;0,000;
18.12.2025 00:00:00;4;0,000;
19.12.2025 00:00:00;1;1,885;
19.12.2025 00:00:00;2;0,000;
19.12.2025 00:00:00;3;0,000;
19.12.2025 00:00:00;4;0,000;
20.12.2025 00:00:00;1;1,885;
20.12.2025 00:00:00;2;0,000;
20.12.2025 00:00:00;3;0,000;
20.12.2025 00:00:00;4;0,000;
21.12.2025 00:00:00;1;1,885;
21.12.2025 00:00:00;2;0,000;
21.12.2025 00:00:00;3;0,000;
21.12.2025 00:00:00;4;0,000;
22.12.2025 00:00:00;1;1,885;
22.12.2025 00:00:00;2;0,000;
22.12.2025 00:00:00;3;0,000;
22.12.2025 00:00:00;4;0,000;
;;;
Устройство;Счётчик электроэнергии;;
ID;1236;;
Серийный номер;012967198800144;;
Абонент;Абонент (единый счёт)_1;;
Адрес;г. Астрахань, ул. Адмирала Нахимова, д. 141Б, п. 3;;
Дом;ЖК Семейный;;
Подъезд;Подъезд_03;;
Квартира;Квартира_180;;
Время;Тариф;Значение расхода;
10.06.2025 00:00:00;1;0,108;
10.06.2025 00:00:00;2;0,000;
10.06.2025 00:00:00;3;0,000;
10.06.2025 00:00:00;4;0,000;
11.06.2025 00:00:00;1;0,108;
11.06.2025 00:00:00;2;0,000;
11.06.2025 00:00:00;3;0,000;
11.06.2025 00:00:00;4;0,000;
12.06.2025 00:00:00;1;0,108;
12.06.2025 00:00:00;2;0,000;
12.06.2025 00:00:00;3;0,000;
12.06.2025 00:00:00;4;0,000;
13.06.2025 00:00:00;1;0,108;
13.06.2025 00:00:00;2;0,000;
13.06.2025 00:00:00;3;0,000;
13.06.2025 00:00:00;4;0,000;
14.06.2025 00:00:00;1;0,108;
14.06.2025 00:00:00;2;0,000;
14.06.2025 00:00:00;3;0,000;
14.06.2025 00:00:00;4;0,000;
15.06.2025 00:00:00;1;0,108;
15.06.2025 00:00:00;2;0,000;
15.06.2025 00:00:00;3;0,000;
15.06.2025 00:00:00;4;0,000;
16.06.2025 00:00:00;1;0,108;
16.06.2025 00:00:00;2;0,000;
16.06.2025 00:00:00;3;0,000;
16.06.2025 00:00:00;4;0,000;
17.06.2025 00:00:00;1;0,108;
17.06.2025 00:00:00;2;0,000;
17.06.2025 00:00:00;3;0,000;
17.06.2025 00:00:00;4;0,000;
18.06.2025 00:00:00;1;0,108;
18.06.2025 00:00:00;2;0,000;
18.06.2025 00:00:00;3;0,000;
18.06.2025 00:00:00;4;0,000;
19.06.2025 00:00:00;1;0,108;
19.06.2025 00:00:00;2;0,000;
19.06.2025 00:00:00;3;0,000;
19.06.2025 00:00:00;4;0,000;
20.06.2025 00:00:00;1;0,108;
20.06.2025 00:00:00;2;0,000;
20.06.2025 00:00:00;3;0,000;
20.06.2025 00:00:00;4;0,000;
21.06.2025 00:00:00;1;0,108;
21.06.2025 00:00:00;2;0,000;
21.06.2025 00:00:00;3;0,000;
21.06.2025 00:00:00;4;0,000;
22.06.2025 00:00:00;1;0,108;
22.06.2025 00:00:00;2;0,000;
22.06.2025 00:00:00;3;0,000;
22.06.2025 00:00:00;4;0,000;
23.06.2025 00:00:00;1;0,108;
23.06.2025 00:00:00;2;0,000;
23.06.2025 00:00:00;3;0,000;
23.06.2025 00:00:00;4;0,000;
24.06.2025 00:00:00;1;0,108;
24.06.2025 00:00:00;2;0,000;
24.06.2025 00:00:00;3;0,000;
24.06.2025 00:00:00;4;0,000;
25.06.2025 00:00:00;1;0,108;
25.06.2025 00:00:00;2;0,000;
25.06.2025 00:00:00;3;0,000;
25.06.2025 00:00:00;4;0,000;
26.06.2025 00:00:00;1;0,108;
26.06.2025 00:00:00;2;0,000;
26.06.2025 00:00:00;3;0,000;
26.06.2025 00:00:00;4;0,000;
27.06.2025 00:00:00;1;0,108;
27.06.2025 00:00:00;2;0,000;
27.06.2025 00:00:00;3;0,000;
27.06.2025 00:00:00;4;0,000;
28.06.2025 00:00:00;1;0,108;
28.06.2025 00:00:00;2;0,000;
28.06.2025 00:00:00;3;0,000;
28.06.2025 00:00:00;4;0,000;
29.06.2025 00:00:00;1;0,108;
29.06.2025 00:00:00;2;0,000;
29.06.2025 00:00:00;3;0,000;
29.06.2025 00:00:00;4;0,000;
30.06.2025 00:00:00;1;0,108;
30.06.2025 00:00:00;2;0,000;
30.06.2025 00:00:00;3;0,000;
30.06.2025 00:00:00;4;0,000;
01.07.2025 00:00:00;1;0,108;
01.07.2025 00:00:00;2;0,000;
01.07.2025 00:00:00;3;0,000;
01.07.2025 00:00:00;4;0,000;
02.07.2025 00:00:00;1;0,108;
02.07.2025 00:00:00;2;0,000;
02.07.2025 00:00:00;3;0,000;
02.07.2025 00:00:00;4;0,000;
03.07.2025 00:00:00;1;0,108;
03.07.2025 00:00:00;2;0,000;
03.07.2025 00:00:00;3;0,000;
03.07.2025 00:00:00;4;0,000;
04.07.2025 00:00:00;1;0,108;
04.07.2025 00:00:00;2;0,000;
04.07.2025 00:00:00;3;0,000;
04.07.2025 00:00:00;4;0,000;
05.07.2025 00:00:00;1;0,108;
05.07.2025 00:00:00;2;0,000;
05.07.2025 00:00:00;3;0,000;
05.07.2025 00:00:00;4;0,000;
06.07.2025 00:00:00;1;0,108;
06.07.2025 00:00:00;2;0,000;
06.07.2025 00:00:00;3;0,000;
06.07.2025 00:00:00;4;0,000;
07.07.2025 00:00:00;1;0,108;
07.07.2025 00:00:00;2;0,000;
07.07.2025 00:00:00;3;0,000;
07.07.2025 00:00:00;4;0,000;
08.07.2025 00:00:00;1;0,108;
08.07.2025 00:00:00;2;0,000;
08.07.2025 00:00:00;3;0,000;
08.07.2025 00:00:00;4;0,000;
09.07.2025 00:00:00;1;0,108;
09.07.2025 00:00:00;2;0,000;
09.07.2025 00:00:00;3;0,000;
09.07.2025 00:00:00;4;0,000;
10.07.2025 00:00:00;1;0,108;
10.07.2025 00:00:00;2;0,000;
10.07.2025 00:00:00;3;0,000;
10.07.2025 00:00:00;4;0,000;
11.07.2025 00:00:00;1;0,108;
11.07.2025 00:00:00;2;0,000;
11.07.2025 00:00:00;3;0,000;
11.07.2025 00:00:00;4;0,000;
12.07.2025 00:00:00;1;0,108;
12.07.2025 00:00:00;2;0,000;
12.07.2025 00:00:00;3;0,000;
12.07.2025 00:00:00;4;0,000;
13.07.2025 00:00:00;1;0,108;
13.07.2025 00:00:00;2;0,000;
13.07.2025 00:00:00;3;0,000;
13.07.2025 00:00:00;4;0,000;
14.07.2025 00:00:00;1;0,108;
14.07.2025 00:00:00;2;0,000;
14.07.2025 00:00:00;3;0,000;
14.07.2025 00:00:00;4;0,000;
15.07.2025 00:00:00;1;0,108;
15.07.2025 00:00:00;2;0,000;
15.07.2025 00:00:00;3;0,000;
15.07.2025 00:00:00;4;0,000;
16.07.2025 00:00:00;1;0,108;
16.07.2025 00:00:00;2;0,000;
16.07.2025 00:00:00;3;0,000;
16.07.2025 00:00:00;4;0,000;
17.07.2025 00:00:00;1;0,108;
17.07.2025 00:00:00;2;0,000;
17.07.2025 00:00:00;3;0,000;
17.07.2025 00:00:00;4;0,000;
18.07.2025 00:00:00;1;0,108;
18.07.2025 00:00:00;2;0,000;
18.07.2025 00:00:00;3;0,000;
18.07.2025 00:00:00;4;0,000;
19.07.2025 00:00:00;1;0,108;
19.07.2025 00:00:00;2;0,000;
19.07.2025 00:00:00;3;0,000;
19.07.2025 00:00:00;4;0,000;
20.07.2025 00:00:00;1;0,108;
20.07.2025 00:00:00;2;0,000;
20.07.2025 00:00:00;3;0,000;
20.07.2025 00:00:00;4;0,000;
21.07.2025 00:00:00;1;0,108;
21.07.2025 00:00:00;2;0,000;
21.07.2025 00:00:00;3;0,000;
21.07.2025 00:00:00;4;0,000;
22.07.2025 00:00:00;1;0,108;
22.07.2025 00:00:00;2;0,000;
22.07.2025 00:00:00;3;0,000;
22.07.2025 00:00:00;4;0,000;
23.07.2025 00:00:00;1;0,108;
23.07.2025 00:00:00;2;0,000;
23.07.2025 00:00:00;3;0,000;
23.07.2025 00:00:00;4;0,000;
24.07.2025 00:00:00;1;0,108;
24.07.2025 00:00:00;2;0,000;
24.07.2025 00:00:00;3;0,000;
24.07.2025 00:00:00;4;0,000;
25.07.2025 00:00:00;1;0,108;
25.07.2025 00:00:00;2;0,000;
25.07.2025 00:00:00;3;0,000;
25.07.2025 00:00:00;4;0,000;
26.07.2025 00:00:00;1;0,108;
26.07.2025 00:00:00;2;0,000;
26.07.2025 00:00:00;3;0,000;
26.07.2025 00:00:00;4;0,000;
27.07.2025 00:00:00;1;0,108;
27.07.2025 00:00:00;2;0,000;
27.07.2025 00:00:00;3;0,000;
27.07.2025 00:00:00;4;0,000;
28.07.2025 00:00:00;1;0,108;
28.07.2025 00:00:00;2;0,000;
28.07.2025 00:00:00;3;0,000;
28.07.2025 00:00:00;4;0,000;
29.07.2025 00:00:00;1;0,108;
29.07.2025 00:00:00;2;0,000;
29.07.2025 00:00:00;3;0,000;
29.07.2025 00:00:00;4;0,000;
30.07.2025 00:00:00;1;0,108;
30.07.2025 00:00:00;2;0,000;
30.07.2025 00:00:00;3;0,000;
30.07.2025 00:00:00;4;0,000;
31.07.2025 00:00:00;1;0,108;
31.07.2025 00:00:00;2;0,000;
31.07.2025 00:00:00;3;0,000;
31.07.2025 00:00:00;4;0,000;
01.08.2025 00:00:00;1;0,108;
01.08.2025 00:00:00;2;0,000;
01.08.2025 00:00:00;3;0,000;
01.08.2025 00:00:00;4;0,000;
02.08.2025 00:00:00;1;0,108;
02.08.2025 00:00:00;2;0,000;
02.08.2025 00:00:00;3;0,000;
02.08.2025 00:00:00;4;0,000;
03.08.2025 00:00:00;1;0,108;
03.08.2025 00:00:00;2;0,000;
03.08.2025 00:00:00;3;0,000;
03.08.2025 00:00:00;4;0,000;
04.08.2025 00:00:00;1;0,108;
04.08.2025 00:00:00;2;0,000;
04.08.2025 00:00:00;3;0,000;
04.08.2025 00:00:00;4;0,000;
05.08.2025 00:00:00;1;0,108;
05.08.2025 00:00:00;2;0,000;
05.08.2025 00:00:00;3;0,000;
05.08.2025 00:00:00;4;0,000;
06.08.2025 00:00:00;1;0,108;
06.08.2025 00:00:00;2;0,000;
06.08.2025 00:00:00;3;0,000;
06.08.2025 00:00:00;4;0,000;
07.08.2025 00:00:00;1;0,108;
07.08.2025 00:00:00;2;0,000;
07.08.2025 00:00:00;3;0,000;
07.08.2025 00:00:00;4;0,000;
08.08.2025 00:00:00;1;0,108;
08.08.2025 00:00:00;2;0,000;
08.08.2025 00:00:00;3;0,000;
08.08.2025 00:00:00;4;0,000;
09.08.2025 00:00:00;1;0,108;
09.08.2025 00:00:00;2;0,000;
09.08.2025 00:00:00;3;0,000;
09.08.2025 00:00:00;4;0,000;
10.08.2025 00:00:00;1;0,108;
10.08.2025 00:00:00;2;0,000;
10.08.2025 00:00:00;3;0,000;
10.08.2025 00:00:00;4;0,000;
11.08.2025 00:00:00;1;0,108;
11.08.2025 00:00:00;2;0,000;
11.08.2025 00:00:00;3;0,000;
11.08.2025 00:00:00;4;0,000;
12.08.2025 00:00:00;1;0,108;
12.08.2025 00:00:00;2;0,000;
12.08.2025 00:00:00;3;0,000;
12.08.2025 00:00:00;4;0,000;
13.08.2025 00:00:00;1;0,108;
13.08.2025 00:00:00;2;0,000;
13.08.2025 00:00:00;3;0,000;
13.08.2025 00:00:00;4;0,000;
14.08.2025 00:00:00;1;0,108;
14.08.2025 00:00:00;2;0,000;
14.08.2025 00:00:00;3;0,000;
14.08.2025 00:00:00;4;0,000;
15.08.2025 00:00:00;1;0,108;
15.08.2025 00:00:00;2;0,000;
15.08.2025 00:00:00;3;0,000;
15.08.2025 00:00:00;4;0,000;
16.08.2025 00:00:00;1;0,108;
16.08.2025 00:00:00;2;0,000;
16.08.2025 00:00:00;3;0,000;
16.08.2025 00:00:00;4;0,000;
17.08.2025 00:00:00;1;0,108;
17.08.2025 00:00:00;2;0,000;
17.08.2025 00:00:00;3;0,000;
17.08.2025 00:00:00;4;0,000;
18.08.2025 00:00:00;1;0,108;
18.08.2025 00:00:00;2;0,000;
18.08.2025 00:00:00;3;0,000;
18.08.2025 00:00:00;4;0,000;
19.08.2025 00:00:00;1;0,108;
19.08.2025 00:00:00;2;0,000;
19.08.2025 00:00:00;3;0,000;
19.08.2025 00:00:00;4;0,000;
20.08.2025 00:00:00;1;0,108;
20.08.2025 00:00:00;2;0,000;
20.08.2025 00:00:00;3;0,000;
20.08.2025 00:00:00;4;0,000;
23.08.2025 00:00:00;1;0,000;
23.08.2025 00:00:00;2;0,000;
23.08.2025 00:00:00;3;0,000;
23.08.2025 00:00:00;4;0,000;
24.08.2025 00:00:00;1;0,000;
24.08.2025 00:00:00;2;0,000;
24.08.2025 00:00:00;3;0,000;
24.08.2025 00:00:00;4;0,000;
25.08.2025 00:00:00;1;0,000;
25.08.2025 00:00:00;2;0,000;
25.08.2025 00:00:00;3;0,000;
25.08.2025 00:00:00;4;0,000;
26.08.2025 00:00:00;1;0,108;
26.08.2025 00:00:00;2;0,000;
26.08.2025 00:00:00;3;0,000;
26.08.2025 00:00:00;4;0,000;
27.08.2025 00:00:00;1;0,108;
27.08.2025 00:00:00;2;0,000;
27.08.2025 00:00:00;3;0,000;
27.08.2025 00:00:00;4;0,000;
28.08.2025 00:00:00;1;0,108;
28.08.2025 00:00:00;2;0,000;
28.08.2025 00:00:00;3;0,000;
28.08.2025 00:00:00;4;0,000;
29.08.2025 00:00:00;1;0,108;
29.08.2025 00:00:00;2;0,000;
29.08.2025 00:00:00;3;0,000;
29.08.2025 00:00:00;4;0,000;
30.08.2025 00:00:00;1;0,108;
30.08.2025 00:00:00;2;0,000;
30.08.2025 00:00:00;3;0,000;
30.08.2025 00:00:00;4;0,000;
31.08.2025 00:00:00;1;0,108;
31.08.2025 00:00:00;2;0,000;
31.08.2025 00:00:00;3;0,000;
31.08.2025 00:00:00;4;0,000;
01.09.2025 00:00:00;1;0,108;
01.09.2025 00:00:00;2;0,000;
01.09.2025 00:00:00;3;0,000;
01.09.2025 00:00:00;4;0,000;
02.09.2025 00:00:00;1;0,108;
02.09.2025 00:00:00;2;0,000;
02.09.2025 00:00:00;3;0,000;
02.09.2025 00:00:00;4;0,000;
03.09.2025 00:00:00;1;0,108;
03.09.2025 00:00:00;2;0,000;
03.09.2025 00:00:00;3;0,000;
03.09.2025 00:00:00;4;0,000;
04.09.2025 00:00:00;1;0,108;
04.09.2025 00:00:00;2;0,000;
04.09.2025 00:00:00;3;0,000;
04.09.2025 00:00:00;4;0,000;
05.09.2025 00:00:00;1;0,108;
05.09.2025 00:00:00;2;0,000;
05.09.2025 00:00:00;3;0,000;
05.09.2025 00:00:00;4;0,000;
06.09.2025 00:00:00;1;0,108;
06.09.2025 00:00:00;2;0,000;
06.09.2025 00:00:00;3;0,000;
06.09.2025 00:00:00;4;0,000;
07.09.2025 00:00:00;1;0,108;
07.09.2025 00:00:00;2;0,000;
07.09.2025 00:00:00;3;0,000;
07.09.2025 00:00:00;4;0,000;
08.09.2025 00:00:00;1;0,108;
08.09.2025 00:00:00;2;0,000;
08.09.2025 00:00:00;3;0,000;
08.09.2025 00:00:00;4;0,000;
09.09.2025 00:00:00;1;0,108;
09.09.2025 00:00:00;2;0,000;
09.09.2025 00:00:00;3;0,000;
09.09.2025 00:00:00;4;0,000;
10.09.2025 00:00:00;1;0,108;
10.09.2025 00:00:00;2;0,000;
10.09.2025 00:00:00;3;0,000;
10.09.2025 00:00:00;4;0,000;
11.09.2025 00:00:00;1;0,108;
11.09.2025 00:00:00;2;0,000;
11.09.2025 00:00:00;3;0,000;
11.09.2025 00:00:00;4;0,000;
12.09.2025 00:00:00;1;0,108;
12.09.2025 00:00:00;2;0,000;
12.09.2025 00:00:00;3;0,000;
12.09.2025 00:00:00;4;0,000;
13.09.2025 00:00:00;1;0,108;
13.09.2025 00:00:00;2;0,000;
13.09.2025 00:00:00;3;0,000;
13.09.2025 00:00:00;4;0,000;
14.09.2025 00:00:00;1;0,108;
14.09.2025 00:00:00;2;0,000;
14.09.2025 00:00:00;3;0,000;
14.09.2025 00:00:00;4;0,000;
15.09.2025 00:00:00;1;0,108;
15.09.2025 00:00:00;2;0,000;
