"АРМ ""Ресурс"", Версия 4.9.5 build 17058 сборка от 2025-04-16";;;
;;;
Экспорт истории расхода счётчиков;;;
;;;
Выбранная начальная дата:;01.01.2025;;
08.09.2025 00:00:00;1;19,427;
08.09.2025 00:00:00;2;0,879;
08.09.2025 00:00:00;3;0,000;
08.09.2025 00:00:00;4;0,000;
09.09.2025 00:00:00;1;19,444;
09.09.2025 00:00:00;2;0,883;
09.09.2025 00:00:00;3;0,000;
09.09.2025 00:00:00;4;0,000;
10.09.2025 00:00:00;1;19,448;
10.09.2025 00:00:00;2;0,888;
10.09.2025 00:00:00;3;0,000;
10.09.2025 00:00:00;4;0,000;
11.09.2025 00:00:00;1;19,493;
11.09.2025 00:00:00;2;0,888;
11.09.2025 00:00:00;3;0,000;
11.09.2025 00:00:00;4;0,000;
12.09.2025 00:00:00;1;20,095;
12.09.2025 00:00:00;2;0,888;
12.09.2025 00:00:00;3;0,000;
12.09.2025 00:00:00;4;0,000;
13.09.2025 00:00:00;1;20,095;
13.09.2025 00:00:00;2;0,888;
13.09.2025 00:00:00;3;0,000;
13.09.2025 00:00:00;4;0,000;
14.09.2025 00:00:00;1;20,134;
14.09.2025 00:00:00;2;0,888;
14.09.2025 00:00:00;3;0,000;
14.09.2025 00:00:00;4;0,000;
15.09.2025 00:00:00;1;20,154;
15.09.2025 00:00:00;2;0,893;
15.09.2025 00:00:00;3;0,000;
15.09.2025 00:00:00;4;0,000;
16.09.2025 00:00:00;1;20,170;
16.09.2025 00:00:00;2;0,897;
16.09.2025 00:00:00;3;0,000;
16.09.2025 00:00:00;4;0,000;
17.09.2025 00:00:00;1;20,170;
17.09.2025 00:00:00;2;0,897;
17.09.2025 00:00:00;3;0,000;
17.09.2025 00:00:00;4;0,000;
18.09.2025 00:00:00;1;20,170;
18.09.2025 00:00:00;2;0,897;
18.09.2025 00:00:00;3;0,000;
18.09.2025 00:00:00;4;0,000;
19.09.2025 00:00:00;1;20,170;
19.09.2025 00:00:00;2;0,897;
19.09.2025 00:00:00;3;0,000;
19.09.2025 00:00:00;4;0,000;
20.09.2025 00:00:00;1;20,170;
20.09.2025 00:00:00;2;0,897;
20.09.2025 00:00:00;3;0,000;
20.09.2025 00:00:00;4;0,000;
21.09.2025 00:00:00;1;20,213;
21.09.2025 00:00:00;2;0,897;
21.09.2025 00:00:00;3;0,000;
21.09.2025 00:00:00;4;0,000;
22.09.2025 00:00:00;1;20,234;
22.09.2025 00:00:00;2;0,902;
22.09.2025 00:00:00;3;0,000;
22.09.2025 00:00:00;4;0,000;
24.09.2025 00:00:00;1;20,235;
24.09.2025 00:00:00;2;0,906;
24.09.2025 00:00:00;3;0,000;
24.09.2025 00:00:00;4;0,000;
25.09.2025 00:00:00;1;20,235;
25.09.2025 00:00:00;2;0,906;
25.09.2025 00:00:00;3;0,000;
25.09.2025 00:00:00;4;0,000;
26.09.2025 00:00:00;1;20,404;
26.09.2025 00:00:00;2;0,906;
26.09.2025 00:00:00;3;0,000;
26.09.2025 00:00:00;4;0,000;
27.09.2025 00:00:00;1;22,337;
27.09.2025 00:00:00;2;0,906;
27.09.2025 00:00:00;3;0,000;
27.09.2025 00:00:00;4;0,000;
28.09.2025 00:00:00;1;22,337;
28.09.2025 00:00:00;2;0,906;
28.09.2025 00:00:00;3;0,000;
28.09.2025 00:00:00;4;0,000;
29.09.2025 00:00:00;1;22,337;
29.09.2025 00:00:00;2;0,906;
29.09.2025 00:00:00;3;0,000;
29.09.2025 00:00:00;4;0,000;
30.09.2025 00:00:00;1;22,337;
30.09.2025 00:00:00;2;0,906;
30.09.2025 00:00:00;3;0,000;
30.09.2025 00:00:00;4;0,000;
01.10.2025 00:00:00;1;22,974;
01.10.2025 00:00:00;2;0,906;
01.10.2025 00:00:00;3;0,000;
01.10.2025 00:00:00;4;0,000;
02.10.2025 00:00:00;1;23,898;
02.10.2025 00:00:00;2;0,906;
02.10.2025 00:00:00;3;0,000;
02.10.2025 00:00:00;4;0,000;
03.10.2025 00:00:00;1;24,336;
03.10.2025 00:00:00;2;0,906;
03.10.2025 00:00:00;3;0,000;
03.10.2025 00:00:00;4;0,000;
04.10.2025 00:00:00;1;24,336;
04.10.2025 00:00:00;2;0,906;
04.10.2025 00:00:00;3;0,000;
04.10.2025 00:00:00;4;0,000;
05.10.2025 00:00:00;1;24,336;
05.10.2025 00:00:00;2;0,906;
05.10.2025 00:00:00;3;0,000;
05.10.2025 00:00:00;4;0,000;
06.10.2025 00:00:00;1;24,336;
06.10.2025 00:00:00;2;0,906;
06.10.2025 00:00:00;3;0,000;
06.10.2025 00:00:00;4;0,000;
07.10.2025 00:00:00;1;24,336;
07.10.2025 00:00:00;2;0,906;
07.10.2025 00:00:00;3;0,000;
07.10.2025 00:00:00;4;0,000;
08.10.2025 00:00:00;1;25,918;
08.10.2025 00:00:00;2;0,906;
08.10.2025 00:00:00;3;0,000;
08.10.2025 00:00:00;4;0,000;
09.10.2025 00:00:00;1;25,918;
09.10.2025 00:00:00;2;0,906;
09.10.2025 00:00:00;3;0,000;
09.10.2025 00:00:00;4;0,000;
10.10.2025 00:00:00;1;25,918;
10.10.2025 00:00:00;2;0,906;
10.10.2025 00:00:00;3;0,000;
10.10.2025 00:00:00;4;0,000;
11.10.2025 00:00:00;1;25,918;
11.10.2025 00:00:00;2;0,906;
11.10.2025 00:00:00;3;0,000;
11.10.2025 00:00:00;4;0,000;
12.10.2025 00:00:00;1;25,918;
12.10.2025 00:00:00;2;0,906;
12.10.2025 00:00:00;3;0,000;
12.10.2025 00:00:00;4;0,000;
13.10.2025 00:00:00;1;25,918;
13.10.2025 00:00:00;2;0,906;
13.10.2025 00:00:00;3;0,000;
13.10.2025 00:00:00;4;0,000;
14.10.2025 00:00:00;1;25,918;
14.10.2025 00:00:00;2;0,906;
14.10.2025 00:00:00;3;0,000;
14.10.2025 00:00:00;4;0,000;
15.10.2025 00:00:00;1;25,918;
15.10.2025 00:00:00;2;0,906;
15.10.2025 00:00:00;3;0,000;
15.10.2025 00:00:00;4;0,000;
23.10.2025 00:00:00;1;26,106;
23.10.2025 00:00:00;2;0,906;
23.10.2025 00:00:00;3;0,000;
23.10.2025 00:00:00;4;0,000;
24.10.2025 00:00:00;1;26,268;
24.10.2025 00:00:00;2;0,906;
24.10.2025 00:00:00;3;0,000;
24.10.2025 00:00:00;4;0,000;
25.10.2025 00:00:00;1;26,268;
25.10.2025 00:00:00;2;0,906;
25.10.2025 00:00:00;3;0,000;
25.10.2025 00:00:00;4;0,000;
26.10.2025 00:00:00;1;26,268;
26.10.2025 00:00:00;2;0,906;
26.10.2025 00:00:00;3;0,000;
26.10.2025 00:00:00;4;0,000;
27.10.2025 00:00:00;1;26,642;
27.10.2025 00:00:00;2;0,906;
27.10.2025 00:00:00;3;0,000;
27.10.2025 00:00:00;4;0,000;
28.10.2025 00:00:00;1;27,099;
28.10.2025 00:00:00;2;0,906;
28.10.2025 00:00:00;3;0,000;
28.10.2025 00:00:00;4;0,000;
29.10.2025 00:00:00;1;27,120;
29.10.2025 00:00:00;2;0,906;
29.10.2025 00:00:00;3;0,000;
29.10.2025 00:00:00;4;0,000;
30.10.2025 12:00:00;1;27,120;
30.10.2025 12:00:00;2;0,906;
30.10.2025 12:00:00;3;0,000;
30.10.2025 12:00:00;4;0,000;
31.10.2025 00:00:00;1;27,120;
31.10.2025 00:00:00;2;0,906;
31.10.2025 00:00:00;3;0,000;
31.10.2025 00:00:00;4;0,000;
01.11.2025 00:00:00;1;51,023;
01.11.2025 00:00:00;2;1,821;
01.11.2025 00:00:00;3;0,000;
01.11.2025 00:00:00;4;0,000;
02.11.2025 00:00:00;1;57,916;
02.11.2025 00:00:00;2;17,809;
02.11.2025 00:00:00;3;0,000;
02.11.2025 00:00:00;4;0,000;
03.11.2025 00:00:00;1;60,880;
03.11.2025 00:00:00;2;21,404;
03.11.2025 00:00:00;3;0,000;
03.11.2025 00:00:00;4;0,000;
04.11.2025 00:00:00;1;60,880;
04.11.2025 00:00:00;2;21,404;
04.11.2025 00:00:00;3;0,000;
04.11.2025 00:00:00;4;0,000;
05.11.2025 00:00:00;1;69,863;
05.11.2025 00:00:00;2;21,404;
05.11.2025 00:00:00;3;0,000;
05.11.2025 00:00:00;4;0,000;
06.11.2025 00:00:00;1;79,721;
06.11.2025 00:00:00;2;21,404;
06.11.2025 00:00:00;3;0,000;
06.11.2025 00:00:00;4;0,000;
07.11.2025 00:00:00;1;83,930;
07.11.2025 00:00:00;2;21,404;
07.11.2025 00:00:00;3;0,000;
07.11.2025 00:00:00;4;0,000;
08.11.2025 00:00:00;1;95,639;
08.11.2025 00:00:00;2;21,404;
08.11.2025 00:00:00;3;0,000;
08.11.2025 00:00:00;4;0,000;
09.11.2025 00:00:00;1;95,639;
09.11.2025 00:00:00;2;21,404;
09.11.2025 00:00:00;3;0,000;
09.11.2025 00:00:00;4;0,000;
10.11.2025 00:00:00;1;95,639;
10.11.2025 00:00:00;2;21,404;
10.11.2025 00:00:00;3;0,000;
10.11.2025 00:00:00;4;0,000;
11.11.2025 00:00:00;1;107,534;
11.11.2025 00:00:00;2;21,738;
11.11.2025 00:00:00;3;0,000;
11.11.2025 00:00:00;4;0,000;
13.11.2025 00:00:00;1;142,212;
13.11.2025 00:00:00;2;37,295;
13.11.2025 00:00:00;3;0,000;
13.11.2025 00:00:00;4;0,000;
14.11.2025 00:00:00;1;156,140;
14.11.2025 00:00:00;2;46,044;
14.11.2025 00:00:00;3;0,000;
14.11.2025 00:00:00;4;0,000;
15.11.2025 00:00:00;1;174,257;
15.11.2025 00:00:00;2;54,804;
15.11.2025 00:00:00;3;0,000;
15.11.2025 00:00:00;4;0,000;
16.11.2025 00:00:00;1;191,378;
16.11.2025 00:00:00;2;63,684;
16.11.2025 00:00:00;3;0,000;
16.11.2025 00:00:00;4;0,000;
17.11.2025 00:00:00;1;208,051;
17.11.2025 00:00:00;2;71,919;
17.11.2025 00:00:00;3;0,000;
17.11.2025 00:00:00;4;0,000;
18.11.2025 00:00:00;1;224,282;
18.11.2025 00:00:00;2;80,502;
18.11.2025 00:00:00;3;0,000;
18.11.2025 00:00:00;4;0,000;
19.11.2025 00:00:00;1;226,308;
19.11.2025 00:00:00;2;87,969;
19.11.2025 00:00:00;3;0,000;
19.11.2025 00:00:00;4;0,000;
20.11.2025 00:00:00;1;226,308;
20.11.2025 00:00:00;2;87,969;
20.11.2025 00:00:00;3;0,000;
20.11.2025 00:00:00;4;0,000;
21.11.2025 00:00:00;1;226,308;
21.11.2025 00:00:00;2;87,969;
21.11.2025 00:00:00;3;0,000;
21.11.2025 00:00:00;4;0,000;
22.11.2025 00:00:00;1;226,308;
22.11.2025 00:00:00;2;87,969;
22.11.2025 00:00:00;3;0,000;
22.11.2025 00:00:00;4;0,000;
23.11.2025 00:00:00;1;226,308;
23.11.2025 00:00:00;2;87,969;
23.11.2025 00:00:00;3;0,000;
23.11.2025 00:00:00;4;0,000;
24.11.2025 00:00:00;1;226,308;
24.11.2025 00:00:00;2;87,969;
24.11.2025 00:00:00;3;0,000;
24.11.2025 00:00:00;4;0,000;
25.11.2025 00:00:00;1;226,308;
25.11.2025 00:00:00;2;87,969;
25.11.2025 00:00:00;3;0,000;
25.11.2025 00:00:00;4;0,000;
26.11.2025 00:00:00;1;226,355;
26.11.2025 00:00:00;2;87,969;
26.11.2025 00:00:00;3;0,000;
26.11.2025 00:00:00;4;0,000;
02.12.2025 09:00:00;1;226,355;
02.12.2025 09:00:00;2;87,969;
02.12.2025 09:00:00;3;0,000;
02.12.2025 09:00:00;4;0,000;
03.12.2025 00:00:00;1;226,355;
03.12.2025 00:00:00;2;87,969;
03.12.2025 00:00:00;3;0,000;
03.12.2025 00:00:00;4;0,000;
04.12.2025 00:00:00;1;226,355;
04.12.2025 00:00:00;2;87,969;
04.12.2025 00:00:00;3;0,000;
04.12.2025 00:00:00;4;0,000;
05.12.2025 00:00:00;1;226,609;
05.12.2025 00:00:00;2;87,969;
05.12.2025 00:00:00;3;0,000;
05.12.2025 00:00:00;4;0,000;
06.12.2025 00:00:00;1;229,913;
06.12.2025 00:00:00;2;87,969;
06.12.2025 00:00:00;3;0,000;
06.12.2025 00:00:00;4;0,000;
07.12.2025 00:00:00;1;253,782;
07.12.2025 00:00:00;2;87,969;
07.12.2025 00:00:00;3;0,000;
07.12.2025 00:00:00;4;0,000;
08.12.2025 00:00:00;1;253,782;
08.12.2025 00:00:00;2;87,969;
08.12.2025 00:00:00;3;0,000;
08.12.2025 00:00:00;4;0,000;
09.12.2025 00:00:00;1;258,144;
09.12.2025 00:00:00;2;87,969;
09.12.2025 00:00:00;3;0,000;
09.12.2025 00:00:00;4;0,000;
10.12.2025 00:00:00;1;258,144;
10.12.2025 00:00:00;2;87,969;
10.12.2025 00:00:00;3;0,000;
10.12.2025 00:00:00;4;0,000;
11.12.2025 00:00:00;1;258,144;
11.12.2025 00:00:00;2;87,969;
11.12.2025 00:00:00;3;0,000;
11.12.2025 00:00:00;4;0,000;
12.12.2025 00:00:00;1;264,513;
12.12.2025 00:00:00;2;88,172;
12.12.2025 00:00:00;3;0,000;
12.12.2025 00:00:00;4;0,000;
13.12.2025 00:00:00;1;265,635;
13.12.2025 00:00:00;2;91,457;
13.12.2025 00:00:00;3;0,000;
13.12.2025 00:00:00;4;0,000;
14.12.2025 00:00:00;1;271,867;
14.12.2025 00:00:00;2;91,662;
14.12.2025 00:00:00;3;0,000;
14.12.2025 00:00:00;4;0,000;
15.12.2025 00:00:00;1;278,783;
15.12.2025 00:00:00;2;95,242;
15.12.2025 00:00:00;3;0,000;
15.12.2025 00:00:00;4;0,000;
16.12.2025 00:00:00;1;285,649;
16.12.2025 00:00:00;2;98,822;
16.12.2025 00:00:00;3;0,000;
16.12.2025 00:00:00;4;0,000;
17.12.2025 00:00:00;1;292,539;
17.12.2025 00:00:00;2;102,328;
17.12.2025 00:00:00;3;0,000;
17.12.2025 00:00:00;4;0,000;
18.12.2025 00:00:00;1;299,467;
18.12.2025 00:00:00;2;105,878;
18.12.2025 00:00:00;3;0,000;
18.12.2025 00:00:00;4;0,000;
19.12.2025 00:00:00;1;306,124;
19.12.2025 00:00:00;2;109,423;
19.12.2025 00:00:00;3;0,000;
19.12.2025 00:00:00;4;0,000;
20.12.2025 00:00:00;1;313,208;
20.12.2025 00:00:00;2;112,884;
20.12.2025 00:00:00;3;0,000;
20.12.2025 00:00:00;4;0,000;
21.12.2025 00:00:00;1;315,852;
21.12.2025 00:00:00;2;116,275;
21.12.2025 00:00:00;3;0,000;
21.12.2025 00:00:00;4;0,000;
22.12.2025 00:00:00;1;316,753;
22.12.2025 00:00:00;2;116,953;
22.12.2025 00:00:00;3;0,000;
22.12.2025 00:00:00;4;0,000;
;;;
Устройство;Счётчик электроэнергии;;
ID;1310;;
Серийный номер;012967188113130;;
Абонент;Абонент (единый счёт)_1;;
Адрес;г. Астрахань, ул. Адмирала Нахимова, д. 141Б, п. 4;;
Дом;ЖК Семейный;;
Подъезд;Подъезд_04;;
Квартира;Квартира_254;;
Время;Тариф;Значение расхода;
10.06.2025 00:00:00;1;0,386;
10.06.2025 00:00:00;2;0,000;
10.06.2025 00:00:00;3;0,000;
10.06.2025 00:00:00;4;0,000;
11.06.2025 00:00:00;1;0,386;
11.06.2025 00:00:00;2;0,000;
11.06.2025 00:00:00;3;0,000;
11.06.2025 00:00:00;4;0,000;
12.06.2025 00:00:00;1;0,386;
12.06.2025 00:00:00;2;0,000;
12.06.2025 00:00:00;3;0,000;
12.06.2025 00:00:00;4;0,000;
13.06.2025 00:00:00;1;0,386;
13.06.2025 00:00:00;2;0,000;
13.06.2025 00:00:00;3;0,000;
13.06.2025 00:00:00;4;0,000;
14.06.2025 00:00:00;1;0,386;
14.06.2025 00:00:00;2;0,000;
14.06.2025 00:00:00;3;0,000;
14.06.2025 00:00:00;4;0,000;
15.06.2025 00:00:00;1;0,386;
15.06.2025 00:00:00;2;0,000;
15.06.2025 00:00:00;3;0,000;
15.06.2025 00:00:00;4;0,000;
16.06.2025 00:00:00;1;0,386;
16.06.2025 00:00:00;2;0,000;
16.06.2025 00:00:00;3;0,000;
16.06.2025 00:00:00;4;0,000;
17.06.2025 00:00:00;1;0,386;
17.06.2025 00:00:00;2;0,000;
17.06.2025 00:00:00;3;0,000;
17.06.2025 00:00:00;4;0,000;
18.06.2025 00:00:00;1;0,386;
18.06.2025 00:00:00;2;0,000;
18.06.2025 00:00:00;3;0,000;
18.06.2025 00:00:00;4;0,000;
19.06.2025 00:00:00;1;0,386;
19.06.2025 00:00:00;2;0,000;
19.06.2025 00:00:00;3;0,000;
19.06.2025 00:00:00;4;0,000;
20.06.2025 00:00:00;1;0,386;
20.06.2025 00:00:00;2;0,000;
20.06.2025 00:00:00;3;0,000;
20.06.2025 00:00:00;4;0,000;
21.06.2025 00:00:00;1;0,386;
21.06.2025 00:00:00;2;0,000;
21.06.2025 00:00:00;3;0,000;
21.06.2025 00:00:00;4;0,000;
22.06.2025 00:00:00;1;0,386;
22.06.2025 00:00:00;2;0,000;
22.06.2025 00:00:00;3;0,000;
22.06.2025 00:00:00;4;0,000;
23.06.2025 00:00:00;1;0,386;
23.06.2025 00:00:00;2;0,000;
23.06.2025 00:00:00;3;0,000;
23.06.2025 00:00:00;4;0,000;
24.06.2025 00:00:00;1;0,386;
24.06.2025 00:00:00;2;0,000;
24.06.2025 00:00:00;3;0,000;
24.06.2025 00:00:00;4;0,000;
25.06.2025 00:00:00;1;0,386;
25.06.2025 00:00:00;2;0,000;
25.06.2025 00:00:00;3;0,000;
25.06.2025 00:00:00;4;0,000;
26.06.2025 00:00:00;1;0,386;
26.06.2025 00:00:00;2;0,000;
26.06.2025 00:00:00;3;0,000;
26.06.2025 00:00:00;4;0,000;
27.06.2025 00:00:00;1;0,386;
27.06.2025 00:00:00;2;0,000;
27.06.2025 00:00:00;3;0,000;
27.06.2025 00:00:00;4;0,000;
28.06.2025 00:00:00;1;0,386;
28.06.2025 00:00:00;2;0,000;
28.06.2025 00:00:00;3;0,000;
28.06.2025 00:00:00;4;0,000;
29.06.2025 00:00:00;1;0,386;
29.06.2025 00:00:00;2;0,000;
29.06.2025 00:00:00;3;0,000;
29.06.2025 00:00:00;4;0,000;
30.06.2025 00:00:00;1;0,386;
30.06.2025 00:00:00;2;0,000;
30.06.2025 00:00:00;3;0,000;
30.06.2025 00:00:00;4;0,000;
01.07.2025 00:00:00;1;0,386;
01.07.2025 00:00:00;2;0,000;
01.07.2025 00:00:00;3;0,000;
01.07.2025 00:00:00;4;0,000;
02.07.2025 00:00:00;1;0,386;
02.07.2025 00:00:00;2;0,000;
02.07.2025 00:00:00;3;0,000;
02.07.2025 00:00:00;4;0,000;
03.07.2025 00:00:00;1;0,386;
03.07.2025 00:00:00;2;0,000;
03.07.2025 00:00:00;3;0,000;
03.07.2025 00:00:00;4;0,000;
04.07.2025 00:00:00;1;0,386;
04.07.2025 00:00:00;2;0,000;
04.07.2025 00:00:00;3;0,000;
04.07.2025 00:00:00;4;0,000;
05.07.2025 00:00:00;1;0,386;
05.07.2025 00:00:00;2;0,000;
05.07.2025 00:00:00;3;0,000;
05.07.2025 00:00:00;4;0,000;
06.07.2025 00:00:00;1;0,386;
06.07.2025 00:00:00;2;0,000;
06.07.2025 00:00:00;3;0,000;
06.07.2025 00:00:00;4;0,000;
07.07.2025 00:00:00;1;0,386;
07.07.2025 00:00:00;2;0,000;
07.07.2025 00:00:00;3;0,000;
07.07.2025 00:00:00;4;0,000;
08.07.2025 00:00:00;1;0,386;
08.07.2025 00:00:00;2;0,000;
08.07.2025 00:00:00;3;0,000;
08.07.2025 00:00:00;4;0,000;
09.07.2025 00:00:00;1;0,386;
09.07.2025 00:00:00;2;0,000;
09.07.2025 00:00:00;3;0,000;
09.07.2025 00:00:00;4;0,000;
10.07.2025 00:00:00;1;0,386;
10.07.2025 00:00:00;2;0,000;
10.07.2025 00:00:00;3;0,000;
10.07.2025 00:00:00;4;0,000;
11.07.2025 00:00:00;1;0,386;
11.07.2025 00:00:00;2;0,000;
11.07.2025 00:00:00;3;0,000;
11.07.2025 00:00:00;4;0,000;
12.07.2025 00:00:00;1;0,386;
12.07.2025 00:00:00;2;0,000;
12.07.2025 00:00:00;3;0,000;
12.07.2025 00:00:00;4;0,000;
13.07.2025 00:00:00;1;0,386;
13.07.2025 00:00:00;2;0,000;
13.07.2025 00:00:00;3;0,000;
13.07.2025 00:00:00;4;0,000;
14.07.2025 00:00:00;1;0,386;
14.07.2025 00:00:00;2;0,000;
14.07.2025 00:00:00;3;0,000;
14.07.2025 00:00:00;4;0,000;
15.07.2025 00:00:00;1;0,386;
15.07.2025 00:00:00;2;0,000;
15.07.2025 00:00:00;3;0,000;
15.07.2025 00:00:00;4;0,000;
16.07.2025 00:00:00;1;0,386;
16.07.2025 00:00:00;2;0,000;
16.07.2025 00:00:00;3;0,000;
16.07.2025 00:00:00;4;0,000;
17.07.2025 00:00:00;1;0,386;
17.07.2025 00:00:00;2;0,000;
17.07.2025 00:00:00;3;0,000;
17.07.2025 00:00:00;4;0,000;
18.07.2025 00:00:00;1;0,386;
18.07.2025 00:00:00;2;0,000;
18.07.2025 00:00:00;3;0,000;
18.07.2025 00:00:00;4;0,000;
19.07.2025 00:00:00;1;0,386;
19.07.2025 00:00:00;2;0,000;
19.07.2025 00:00:00;3;0,000;
19.07.2025 00:00:00;4;0,000;
20.07.2025 00:00:00;1;0,386;
20.07.2025 00:00:00;2;0,000;
20.07.2025 00:00:00;3;0,000;
20.07.2025 00:00:00;4;0,000;
21.07.2025 00:00:00;1;0,386;
21.07.2025 00:00:00;2;0,000;
21.07.2025 00:00:00;3;0,000;
21.07.2025 00:00:00;4;0,000;
22.07.2025 00:00:00;1;0,386;
22.07.2025 00:00:00;2;0,000;
22.07.2025 00:00:00;3;0,000;
22.07.2025 00:00:00;4;0,000;
23.07.2025 00:00:00;1;0,386;
23.07.2025 00:00:00;2;0,000;
23.07.2025 00:00:00;3;0,000;
23.07.2025 00:00:00;4;0,000;
24.07.2025 00:00:00;1;0,386;
24.07.2025 00:00:00;2;0,000;
24.07.2025 00:00:00;3;0,000;
24.07.2025 00:00:00;4;0,000;
25.07.2025 00:00:00;1;0,386;
25.07.2025 00:00:00;2;0,000;
25.07.2025 00:00:00;3;0,000;
25.07.2025 00:00:00;4;0,000;
26.07.2025 00:00:00;1;0,386;
26.07.2025 00:00:00;2;0,000;
26.07.2025 00:00:00;3;0,000;
26.07.2025 00:00:00;4;0,000;
27.07.2025 00:00:00;1;0,386;
27.07.2025 00:00:00;2;0,000;
27.07.2025 00:00:00;3;0,000;
27.07.2025 00:00:00;4;0,000;
28.07.2025 00:00:00;1;0,386;
28.07.2025 00:00:00;2;0,000;
28.07.2025 00:00:00;3;0,000;
28.07.2025 00:00:00;4;0,000;
29.07.2025 00:00:00;1;0,386;
29.07.2025 00:00:00;2;0,000;
29.07.2025 00:00:00;3;0,000;
29.07.2025 00:00:00;4;0,000;
30.07.2025 00:00:00;1;0,386;
30.07.2025 00:00:00;2;0,000;
30.07.2025 00:00:00;3;0,000;
30.07.2025 00:00:00;4;0,000;
31.07.2025 00:00:00;1;0,386;
31.07.2025 00:00:00;2;0,000;
31.07.2025 00:00:00;3;0,000;
31.07.2025 00:00:00;4;0,000;
01.08.2025 00:00:00;1;0,386;
01.08.2025 00:00:00;2;0,000;
01.08.2025 00:00:00;3;0,000;
01.08.2025 00:00:00;4;0,000;
02.08.2025 00:00:00;1;0,386;
02.08.2025 00:00:00;2;0,000;
02.08.2025 00:00:00;3;0,000;
02.08.2025 00:00:00;4;0,000;
03.08.2025 00:00:00;1;0,386;
03.08.2025 00:00:00;2;0,000;
03.08.2025 00:00:00;3;0,000;
03.08.2025 00:00:00;4;0,000;
04.08.2025 00:00:00;1;0,386;
04.08.2025 00:00:00;2;0,000;
04.08.2025 00:00:00;3;0,000;
04.08.2025 00:00:00;4;0,000;
05.08.2025 00:00:00;1;0,386;
05.08.2025 00:00:00;2;0,000;
05.08.2025 00:00:00;3;0,000;
05.08.2025 00:00:00;4;0,000;
06.08.2025 00:00:00;1;0,386;
06.08.2025 00:00:00;2;0,000;
06.08.2025 00:00:00;3;0,000;
06.08.2025 00:00:00;4;0,000;
07.08.2025 00:00:00;1;0,386;
07.08.2025 00:00:00;2;0,000;
07.08.2025 00:00:00;3;0,000;
07.08.2025 00:00:00;4;0,000;
08.08.2025 00:00:00;1;0,386;
08.08.2025 00:00:00;2;0,000;
08.08.2025 00:00:00;3;0,000;
08.08.2025 00:00:00;4;0,000;
09.08.2025 00:00:00;1;0,386;
09.08.2025 00:00:00;2;0,000;
09.08.2025 00:00:00;3;0,000;
09.08.2025 00:00:00;4;0,000;
10.08.2025 00:00:00;1;0,386;
10.08.2025 00:00:00;2;0,000;
10.08.2025 00:00:00;3;0,000;
10.08.2025 00:00:00;4;0,000;
11.08.2025 00:00:00;1;0,386;
11.08.2025 00:00:00;2;0,000;
11.08.2025 00:00:00;3;0,000;
11.08.2025 00:00:00;4;0,000;
12.08.2025 00:00:00;1;0,386;
12.08.2025 00:00:00;2;0,000;
12.08.2025 00:00:00;3;0,000;
12.08.2025 00:00:00;4;0,000;
13.08.2025 00:00:00;1;0,386;
13.08.2025 00:00:00;2;0,000;
13.08.2025 00:00:00;3;0,000;
13.08.2025 00:00:00;4;0,000;
14.08.2025 00:00:00;1;0,386;
14.08.2025 00:00:00;2;0,000;
14.08.2025 00:00:00;3;0,000;
14.08.2025 00:00:00;4;0,000;
15.08.2025 00:00:00;1;0,386;
15.08.2025 00:00:00;2;0,000;
15.08.2025 00:00:00;3;0,000;
15.08.2025 00:00:00;4;0,000;
16.08.2025 00:00:00;1;0,386;
16.08.2025 00:00:00;2;0,000;
16.08.2025 00:00:00;3;0,000;
16.08.2025 00:00:00;4;0,000;
17.08.2025 00:00:00;1;0,386;
17.08.2025 00:00:00;2;0,000;
17.08.2025 00:00:00;3;0,000;
17.08.2025 00:00:00;4;0,000;
18.08.2025 00:00:00;1;0,386;
18.08.2025 00:00:00;2;0,000;
18.08.2025 00:00:00;3;0,000;
18.08.2025 00:00:00;4;0,000;
19.08.2025 00:00:00;1;0,386;
19.08.2025 00:00:00;2;0,000;
19.08.2025 00:00:00;3;0,000;
19.08.2025 00:00:00;4;0,000;
20.08.2025 00:00:00;1;0,386;
20.08.2025 00:00:00;2;0,000;
20.08.2025 00:00:00;3;0,000;
20.08.2025 00:00:00;4;0,000;
23.08.2025 00:00:00;1;0,000;
23.08.2025 00:00:00;2;0,000;
23.08.2025 00:00:00;3;0,000;
23.08.2025 00:00:00;4;0,000;
24.08.2025 00:00:00;1;0,000;
24.08.2025 00:00:00;2;0,000;
24.08.2025 00:00:00;3;0,000;
24.08.2025 00:00:00;4;0,000;
25.08.2025 00:00:00;1;0,000;
25.08.2025 00:00:00;2;0,000;
25.08.2025 00:00:00;3;0,000;
25.08.2025 00:00:00;4;0,000;
26.08.2025 00:00:00;1;1,496;
26.08.2025 00:00:00;2;0,000;
26.08.2025 00:00:00;3;0,000;
26.08.2025 00:00:00;4;0,000;
27.08.2025 00:00:00;1;1,496;
27.08.2025 00:00:00;2;0,000;
27.08.2025 00:00:00;3;0,000;
27.08.2025 00:00:00;4;0,000;
28.08.2025 00:00:00;1;1,496;
28.08.2025 00:00:00;2;0,000;
28.08.2025 00:00:00;3;0,000;
28.08.2025 00:00:00;4;0,000;
29.08.2025 00:00:00;1;1,496;
29.08.2025 00:00:00;2;0,000;
29.08.2025 00:00:00;3;0,000;
29.08.2025 00:00:00;4;0,000;
30.08.2025 00:00:00;1;1,496;
30.08.2025 00:00:00;2;0,000;
